iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
1,30,10,NelderMead_nAGQ0,960.8287622401341,0.30610158474658966,0.582217154936997,3.374776840209961,-0.17523151835716305,0.10265128513426393,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.036933183670043945
1,30,10,NelderMead_nAGQ1,960.8042863244217,0.31358013101025944,0.7605668418180522,9.406660079956055,-0.17740467898238493,0.10364146762649704,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.036933183670043945
1,30,10,Bobyqa_nAGQ0,960.8287622401341,0.30610158474658966,0.582217154936997,3.2012388706207275,-0.17523151835716305,0.10265128513426393,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.036933183670043945
1,30,10,Bobyqa_nAGQ1,960.8042690928421,0.31357306682930886,0.7610530397835545,5.668564796447754,-0.17741935405463707,0.10342511955111727,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.036933183670043945
1,30,10,nloptwrap_nAGQ0,960.8288112942391,0.3062036886601017,0.5834789174458644,0.8540239334106445,-0.17523363724307256,0.1023068040483333,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.036933183670043945
1,30,10,nloptwrap_nAGQ1,960.8058023383155,0.31988318045969466,0.7724614601627293,1.9050049781799316,-0.17542809364139988,0.0983609528491885,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.036933183670043945
1,30,10,JuliaAIC_NeldMeader_AGP0,960.8287572323475,0.30610806161734394,0.5822552375396804,13.994,-0.17523016881658984,0.10264102154762296,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.036933183670043945
1,30,10,JuliaAIC_bobyqa_AGP0,960.8287578155293,0.30607512938527465,0.5820420677266105,0.354,-0.17746691800116865,0.10347958030485103,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.036933183670043945
1,30,10,JuliaAIC_NeldMeader_AGP1,960.8042243807977,0.3009168201359947,0.5805456408505688,24.657,-0.12226745104299429,0.06008215484866297,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.036933183670043945
1,30,10,JuliaAIC_bobyqa_AGP1,960.9061325379363,0.48221985237230863,0.7481510333784837,4.96,-0.1752370775812821,0.10269919265926626,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.036933183670043945
1,30,10,JuliaLRT,0.0,0.0,0.7624742740357613,0.964,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.036933183670043945
2,30,10,NelderMead_nAGQ0,984.7584142040014,0.0059916692021022575,0.45133385705574836,1.7494051456451416,-0.636647060847281,-0.17678347950762102,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.006979942321777344
2,30,10,NelderMead_nAGQ1,984.7433461647801,0.006114240241669736,0.5654753692436514,8.65620493888855,-0.651924376452534,-0.18020865122301544,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.006979942321777344
2,30,10,Bobyqa_nAGQ0,984.7584142040014,0.0059916692021022575,0.45133385705574836,1.7445650100708008,-0.636647060847281,-0.17678347950762102,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.006979942321777344
