n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
12,2,5,8,70,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.05,0.98,0.04,10.90965125
14,2,5,8,70,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.04,0.99,0.06,13.35160373
16,2,5,8,70,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.03,0.98,0.05,15.52783725
18,2,5,8,70,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.02,0.96,0.03,17.0402237
20,2,5,8,70,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.03,0.97,0.04,19.44498897
10,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.2,0.2,0.99,0.03,0.94,0.09,9.371687853
12,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.2,0.2,0.99,0.08,0.98,0.13,11.08582243
14,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.04,1,0.09,13.3703242
16,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.06,0.96,0.11,15.40799682
18,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.2,0.2,0.99,0.13,0.98,0.1,17.36820389
20,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.12,0.98,0.12,19.8461975
10,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.2,0.2,0.99,0.14,0.95,0.13,9.247319082
12,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.14,0.95,0.15,11.39307179
14,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.18,0.98,0.21,13.84201876
16,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.21,1,0.17,15.535196
18,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.23,0.98,0.29,18.08843063
20,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.3,1,0.25,20.04541918
10,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.85,0.16,0.15,0.25,9.162214482
12,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.93,0.18,0.34,0.14,11.13030205
14,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.97,0.17,0.33,0.23,13.35041077
16,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.98,0.18,0.39,0.21,14.65166223
18,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.2,0.2,1,0.18,0.46,0.26,17.77951502
20,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.2,0.2,1,0.2,0.61,0.22,19.2200495
10,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.2,0.2,0.93,0.05,0.11,0.06,9.222684801
12,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.2,0.2,0.93,0.11,0.2,0.1,11.199177
14,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.2,0.2,0.95,0.07,0.3,0.02,12.68117193
16,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.05,0.35,0.06,15.39271172
18,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.2,0.2,0.99,0.08,0.43,0.07,16.63324088
20,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.08,0.38,0.13,19.68005435
10,2,5,8,70,-0.025,0,0,0.108,0.1,0.2,0.2,0.89,0.07,0.16,0.03,9.103715734
